tweet_id,retweets,favorites,creation_time
885518971528720385,3155,18229,2017-07-13 15:19:09+00:00
885311592912609280,15646,0,2017-07-13 01:35:06+00:00
885167619883638784,3706,19475,2017-07-12 16:03:00+00:00
884925521741709313,15228,68081,2017-07-12 00:01:00+00:00
884876753390489601,4723,24685,2017-07-11 20:47:12+00:00
884562892145688576,3966,21587,2017-07-11 00:00:02+00:00
884441805382717440,4846,24168,2017-07-10 15:58:53+00:00
884247878851493888,17126,64040,2017-07-10 03:08:17+00:00
884162670584377345,2522,18158,2017-07-09 21:29:42+00:00
883838122936631299,2901,19414,2017-07-09 00:00:04+00:00
883482846933004288,8373,40719,2017-07-08 00:28:19+00:00
883360690899218434,3117,20185,2017-07-07 16:22:55+00:00
883117836046086144,5606,32934,2017-07-07 00:17:54+00:00
882992080364220416,3276,21231,2017-07-06 15:58:11+00:00
882762694511734784,4143,25084,2017-07-06 00:46:41+00:00
882627270321602560,5137,24913,2017-07-05 15:48:34+00:00
882268110199369728,9787,39662,2017-07-04 16:01:23+00:00
882045870035918850,4130,26075,2017-07-04 01:18:17+00:00
881906580714921986,2888,21698,2017-07-03 16:04:48+00:00
881666595344535552,9073,45094,2017-07-03 00:11:11+00:00
881633300179243008,8,113,2017-07-02 21:58:53+00:00
881536004380872706,13574,43966,2017-07-02 15:32:16+00:00
881268444196462592,4539,20743,2017-07-01 21:49:04+00:00
880935762899988482,2365,15242,2017-06-30 23:47:07+00:00
880872448815771648,3244,18968,2017-06-30 19:35:32+00:00
880465832366813184,5286,25291,2017-06-29 16:39:47+00:00
880221127280381952,3519,23948,2017-06-29 00:27:25+00:00
880095782870896641,3704,24632,2017-06-28 16:09:20+00:00
879862464715927552,2965,19944,2017-06-28 00:42:13+00:00
879674319642796034,9,281,2017-06-27 12:14:36+00:00
879492040517615616,2665,20965,2017-06-27 00:10:17+00:00
879415818425184262,37923,93996,2017-06-26 19:07:24+00:00
879376492567855104,2677,15025,2017-06-26 16:31:08+00:00
879130579576475649,5808,0,2017-06-26 00:13:58+00:00
879050749262655488,4001,20073,2017-06-25 18:56:45+00:00
879008229531029506,2274,16982,2017-06-25 16:07:47+00:00
878776093423087618,3491,17347,2017-06-25 00:45:22+00:00
878604707211726852,6005,26760,2017-06-24 13:24:20+00:00
878404777348136964,1083,0,2017-06-24 00:09:53+00:00
878316110768087041,5609,0,2017-06-23 18:17:33+00:00
878281511006478336,1083,6877,2017-06-23 16:00:04+00:00
878057613040115712,5808,37591,2017-06-23 01:10:23+00:00
877736472329191424,16028,70138,2017-06-22 03:54:17+00:00
877611172832227328,70,0,2017-06-21 19:36:23+00:00
877556246731214848,3208,20197,2017-06-21 15:58:08+00:00
877316821321428993,4411,24451,2017-06-21 00:06:44+00:00
877201837425926144,4697,24144,2017-06-20 16:29:50+00:00
876838120628539392,2842,18443,2017-06-19 16:24:33+00:00
876537666061221889,4032,21292,2017-06-18 20:30:39+00:00
876484053909872640,2027,16764,2017-06-18 16:57:37+00:00
876120275196170240,3957,24996,2017-06-17 16:52:05+00:00
875747767867523072,3623,22422,2017-06-16 16:11:53+00:00
875144289856114688,4199,19633,2017-06-15 00:13:52+00:00
875097192612077568,5193,24554,2017-06-14 21:06:43+00:00
875021211251597312,4028,22851,2017-06-14 16:04:48+00:00
874680097055178752,3975,24886,2017-06-13 17:29:20+00:00
874434818259525634,12376,0,2017-06-13 01:14:41+00:00
874296783580663808,3527,23283,2017-06-12 16:06:11+00:00
874057562936811520,3423,20378,2017-06-12 00:15:36+00:00
874012996292530176,8687,30501,2017-06-11 21:18:31+00:00
873580283840344065,3380,21681,2017-06-10 16:39:04+00:00
873337748698140672,1341,0,2017-06-10 00:35:19+00:00
873213775632977920,1341,6393,2017-06-09 16:22:42+00:00
872967104147763200,4614,24362,2017-06-09 00:02:31+00:00
872820683541237760,3208,13212,2017-06-08 14:20:41+00:00
872620804844003328,3106,18569,2017-06-08 01:06:27+00:00
872486979161796608,7809,36564,2017-06-07 16:14:40+00:00
872122724285648897,6940,30621,2017-06-06 16:07:15+00:00
871879754684805121,9362,33535,2017-06-06 00:01:46+00:00
871762521631449091,3009,18122,2017-06-05 16:15:56+00:00
871515927908634625,2984,18130,2017-06-04 23:56:03+00:00
871166179821445120,4950,0,2017-06-04 00:46:17+00:00
871102520638267392,4752,18791,2017-06-03 20:33:19+00:00
871032628920680449,3271,20431,2017-06-03 15:55:36+00:00
870804317367881728,5339,30190,2017-06-03 00:48:22+00:00
870726314365509632,3,106,2017-06-02 19:38:25+00:00
870656317836468226,2232,11018,2017-06-02 15:00:16+00:00
870374049280663552,23073,74916,2017-06-01 20:18:38+00:00
870308999962521604,3591,19731,2017-06-01 16:00:09+00:00
870063196459192321,7176,32808,2017-05-31 23:43:25+00:00
869772420881756160,8798,38442,2017-05-31 04:27:59+00:00
869702957897576449,5456,25366,2017-05-30 23:51:58+00:00
869596645499047938,2669,14381,2017-05-30 16:49:31+00:00
869227993411051520,3244,18356,2017-05-29 16:24:37+00:00
868880397819494401,12429,58673,2017-05-28 17:23:24+00:00
868639477480148993,1775,0,2017-05-28 01:26:04+00:00
868622495443632128,4542,23943,2017-05-28 00:18:35+00:00
868552278524837888,1775,9094,2017-05-27 19:39:34+00:00
867900495410671616,3619,21861,2017-05-26 00:29:37+00:00
867774946302451713,6332,30586,2017-05-25 16:10:44+00:00
867421006826221569,2145,14524,2017-05-24 16:44:18+00:00
867072653475098625,102,0,2017-05-23 17:40:04+00:00
867051520902168576,6867,29070,2017-05-23 16:16:06+00:00
866720684873056260,4171,18071,2017-05-22 18:21:28+00:00
866686824827068416,3000,17346,2017-05-22 16:06:55+00:00
866450705531457537,30676,110198,2017-05-22 00:28:40+00:00
866334964761202691,12376,47197,2017-05-21 16:48:45+00:00
866094527597207552,7258,0,2017-05-21 00:53:21+00:00
865718153858494464,4916,23221,2017-05-19 23:57:46+00:00
865359393868664832,4360,23909,2017-05-19 00:12:11+00:00
865006731092295680,6755,25366,2017-05-18 00:50:50+00:00
864873206498414592,7569,29161,2017-05-17 16:00:15+00:00
864279568663928832,2617,13229,2017-05-16 00:41:21+00:00
864197398364647424,7684,26967,2017-05-15 19:14:50+00:00
863907417377173506,3638,18684,2017-05-15 00:02:33+00:00
863553081350529029,3680,13846,2017-05-14 00:34:33+00:00
863471782782697472,2112,0,2017-05-13 19:11:30+00:00
863432100342583297,4610,21580,2017-05-13 16:33:49+00:00
863427515083354112,81,1982,2017-05-13 16:15:35+00:00
863079547188785154,968,7980,2017-05-12 17:12:53+00:00
863062471531167744,2112,7615,2017-05-12 16:05:02+00:00
862831371563274240,4518,17408,2017-05-12 00:46:44+00:00
862722525377298433,3126,15526,2017-05-11 17:34:13+00:00
862457590147678208,4304,18483,2017-05-11 00:01:27+00:00
862096992088072192,20250,67043,2017-05-10 00:08:34+00:00
861383897657036800,9395,32695,2017-05-08 00:54:59+00:00
861288531465048066,3634,15552,2017-05-07 18:36:02+00:00
861005113778896900,3376,15200,2017-05-06 23:49:50+00:00
860981674716409858,1873,0,2017-05-06 22:16:42+00:00
860924035999428608,685,0,2017-05-06 18:27:40+00:00
860563773140209665,1873,6807,2017-05-05 18:36:06+00:00
860524505164394496,4667,21526,2017-05-05 16:00:04+00:00
860276583193509888,3112,16799,2017-05-04 23:34:55+00:00
860184849394610176,5180,15187,2017-05-04 17:30:24+00:00
860177593139703809,27165,0,2017-05-04 17:01:34+00:00
859924526012018688,3634,17875,2017-05-04 00:15:58+00:00
859851578198683649,3112,14138,2017-05-03 19:26:06+00:00
859607811541651456,1374,17034,2017-05-03 03:17:27+00:00
859196978902773760,26653,81499,2017-05-02 00:04:57+00:00
859074603037188101,12121,30807,2017-05-01 15:58:40+00:00
858860390427611136,7176,0,2017-05-01 01:47:28+00:00
858843525470990336,3065,14295,2017-05-01 00:40:27+00:00
858471635011153920,4313,19761,2017-04-30 00:02:42+00:00
858107933456039936,2564,14430,2017-04-28 23:57:28+00:00
857989990357356544,2293,14693,2017-04-28 16:08:49+00:00
857746408056729600,9472,31221,2017-04-28 00:00:54+00:00
857393404942143489,1459,5375,2017-04-27 00:38:11+00:00
857263160327368704,4028,18453,2017-04-26 16:00:39+00:00
857214891891077121,16,207,2017-04-26 12:48:51+00:00
857062103051644929,149,0,2017-04-26 02:41:43+00:00
857029823797047296,3534,17265,2017-04-26 00:33:27+00:00
856543823941562368,2576,15036,2017-04-24 16:22:16+00:00
856526610513747968,1673,10969,2017-04-24 15:13:52+00:00
856288084350160898,15,489,2017-04-23 23:26:03+00:00
856282028240666624,5649,25551,2017-04-23 23:01:59+00:00
855862651834028034,22,306,2017-04-22 19:15:32+00:00
855860136149123072,866,4482,2017-04-22 19:05:32+00:00
855857698524602368,1888,10978,2017-04-22 18:55:51+00:00
855851453814013952,16360,42496,2017-04-22 18:31:02+00:00
855818117272018944,4875,24579,2017-04-22 16:18:34+00:00
855459453768019968,7393,27459,2017-04-21 16:33:22+00:00
855245323840757760,5351,0,2017-04-21 02:22:29+00:00
855138241867124737,36,0,2017-04-20 19:16:59+00:00
854732716440526848,5444,20954,2017-04-19 16:25:34+00:00
854482394044301312,6110,26960,2017-04-18 23:50:52+00:00
854365224396361728,4225,17426,2017-04-18 16:05:17+00:00
854120357044912130,6708,29581,2017-04-17 23:52:16+00:00
854010172552949760,2839,15048,2017-04-17 16:34:26+00:00
853760880890318849,5186,26426,2017-04-17 00:03:50+00:00
853639147608842240,8994,31968,2017-04-16 16:00:07+00:00
853299958564483072,3215,14354,2017-04-15 17:32:18+00:00
852936405516943360,1813,0,2017-04-14 17:27:40+00:00
852912242202992640,1629,8361,2017-04-14 15:51:39+00:00
852672615818899456,1956,13852,2017-04-13 23:59:28+00:00
852553447878664193,3159,15098,2017-04-13 16:05:56+00:00
852311364735569921,8997,30756,2017-04-13 00:03:59+00:00
852226086759018497,6178,18574,2017-04-12 18:25:07+00:00
852189679701164033,1442,10707,2017-04-12 16:00:27+00:00
851861385021730816,19,0,2017-04-11 18:15:55+00:00
851591660324737024,3171,15169,2017-04-11 00:24:08+00:00
851464819735769094,6405,22584,2017-04-10 16:00:07+00:00
851224888060895234,5239,19292,2017-04-10 00:06:42+00:00
850753642995093505,8217,28527,2017-04-08 16:54:09+00:00
850380195714523136,2370,12233,2017-04-07 16:10:12+00:00
850333567704068097,303,3232,2017-04-07 13:04:55+00:00
850145622816686080,3447,15221,2017-04-07 00:38:06+00:00
850019790995546112,4449,19032,2017-04-06 16:18:05+00:00
849776966551130114,6924,28303,2017-04-06 00:13:11+00:00
849668094696017920,4518,0,2017-04-05 17:00:34+00:00
849412302885593088,2874,14859,2017-04-05 00:04:08+00:00
849336543269576704,1721,10709,2017-04-04 19:03:06+00:00
849051919805034497,7740,39569,2017-04-04 00:12:06+00:00
848690551926992896,3974,23602,2017-04-03 00:16:10+00:00
848324959059550208,4209,23153,2017-04-02 00:03:26+00:00
848213670039564288,659,7643,2017-04-01 16:41:12+00:00
848212111729840128,2755,15259,2017-04-01 16:35:01+00:00
847978865427394560,2981,0,2017-04-01 01:08:10+00:00
847971574464610304,402,0,2017-04-01 00:39:12+00:00
847962785489326080,4656,22037,2017-04-01 00:04:17+00:00
847842811428974592,1208,5086,2017-03-31 16:07:33+00:00
847617282490613760,379,6575,2017-03-31 01:11:22+00:00
847606175596138505,3136,17588,2017-03-31 00:27:14+00:00
847251039262605312,3983,19251,2017-03-30 00:56:03+00:00
847157206088847362,5328,18645,2017-03-29 18:43:12+00:00
847116187444137987,2920,20166,2017-03-29 16:00:12+00:00
846874817362120707,3607,18876,2017-03-29 00:01:05+00:00
846514051647705089,10556,41779,2017-03-28 00:07:32+00:00
846505985330044928,2815,13257,2017-03-27 23:35:28+00:00
846153765933735936,8304,29535,2017-03-27 00:15:53+00:00
846139713627017216,9297,29186,2017-03-26 23:20:02+00:00
846042936437604353,2630,15029,2017-03-26 16:55:29+00:00
845812042753855489,7987,27413,2017-03-26 01:38:00+00:00
845677943972139009,4437,23769,2017-03-25 16:45:08+00:00
845397057150107648,1637,7187,2017-03-24 22:08:59+00:00
845306882940190720,4948,21921,2017-03-24 16:10:40+00:00
845098359547420673,7049,0,2017-03-24 02:22:04+00:00
844979544864018432,2346,12838,2017-03-23 18:29:57+00:00
844973813909606400,2904,14125,2017-03-23 18:07:10+00:00
844580511645339650,2861,15503,2017-03-22 16:04:20+00:00
844223788422217728,2012,12894,2017-03-21 16:26:50+00:00
843981021012017153,2736,14330,2017-03-21 00:22:10+00:00
843856843873095681,4236,20243,2017-03-20 16:08:44+00:00
843604394117681152,2518,15946,2017-03-19 23:25:35+00:00
843235543001513987,5506,20262,2017-03-18 22:59:54+00:00
842846295480000512,3358,14434,2017-03-17 21:13:10+00:00
842765311967449089,1185,6376,2017-03-17 15:51:22+00:00
842535590457499648,3234,17143,2017-03-17 00:38:32+00:00
842163532590374912,5351,23047,2017-03-16 00:00:07+00:00
842115215311396866,2801,13210,2017-03-15 20:48:07+00:00
841833993020538882,13794,0,2017-03-15 02:10:39+00:00
841680585030541313,7258,24366,2017-03-14 16:01:03+00:00
841439858740625411,3373,11909,2017-03-14 00:04:30+00:00
841320156043304961,5103,18682,2017-03-13 16:08:50+00:00
841314665196081154,4291,14960,2017-03-13 15:47:01+00:00
841077006473256960,4950,21648,2017-03-13 00:02:39+00:00
840761248237133825,1634,0,2017-03-12 03:07:56+00:00
840728873075638272,14860,0,2017-03-12 00:59:17+00:00
840698636975636481,2,168,2017-03-11 22:59:09+00:00
840696689258311684,900,11625,2017-03-11 22:51:24+00:00
840632337062862849,1634,8541,2017-03-11 18:35:42+00:00
840370681858686976,4233,15547,2017-03-11 01:15:58+00:00
840268004936019968,5305,18168,2017-03-10 18:27:58+00:00
839990271299457024,2102,12710,2017-03-10 00:04:21+00:00
839549326359670784,7176,25953,2017-03-08 18:52:12+00:00
839290600511926273,135,0,2017-03-08 01:44:07+00:00
839239871831150596,6026,25569,2017-03-07 22:22:32+00:00
838952994649550848,3714,18630,2017-03-07 03:22:35+00:00
838921590096166913,1889,10564,2017-03-07 01:17:48+00:00
838916489579200512,31,0,2017-03-07 00:57:32+00:00
838831947270979586,10205,0,2017-03-06 19:21:35+00:00
838561493054533637,1242,10405,2017-03-06 01:26:54+00:00
838476387338051585,4401,21251,2017-03-05 19:48:43+00:00
838201503651401729,9337,0,2017-03-05 01:36:26+00:00
838150277551247360,310,1582,2017-03-04 22:12:52+00:00
838085839343206401,1,134,2017-03-04 17:56:49+00:00
838083903487373313,2891,16699,2017-03-04 17:49:08+00:00
837820167694528512,7258,32270,2017-03-04 00:21:08+00:00
837482249356513284,413,3657,2017-03-03 01:58:22+00:00
837471256429613056,2098,12148,2017-03-03 01:14:41+00:00
837110210464448512,2201,15266,2017-03-02 01:20:01+00:00
836989968035819520,2146,12122,2017-03-01 17:22:13+00:00
836753516572119041,4318,18377,2017-03-01 01:42:39+00:00
836677758902222849,2058,11996,2017-02-28 20:41:37+00:00
836648853927522308,514,0,2017-02-28 18:46:45+00:00
836397794269200385,25500,0,2017-02-28 02:09:08+00:00
836380477523124226,2786,14091,2017-02-28 01:00:19+00:00
836260088725786625,4038,20250,2017-02-27 17:01:56+00:00
836001077879255040,3961,18125,2017-02-26 23:52:43+00:00
835685285446955009,7560,0,2017-02-26 02:57:52+00:00
835574547218894849,3359,16914,2017-02-25 19:37:50+00:00
835536468978302976,1570,0,2017-02-25 17:06:32+00:00
835309094223372289,19461,0,2017-02-25 02:03:02+00:00
835297930240217089,2788,15672,2017-02-25 01:18:40+00:00
835264098648616962,1570,7348,2017-02-24 23:04:14+00:00
835246439529840640,64,2011,2017-02-24 21:54:03+00:00
835172783151792128,5364,24902,2017-02-24 17:01:22+00:00
835152434251116546,2813,21232,2017-02-24 15:40:31+00:00
834931633769889797,1513,10258,2017-02-24 01:03:08+00:00
834786237630337024,5175,20478,2017-02-23 15:25:23+00:00
834574053763584002,2347,12972,2017-02-23 01:22:14+00:00
834477809192075265,9922,0,2017-02-22 18:59:48+00:00
834458053273591808,1567,9150,2017-02-22 17:41:18+00:00
834209720923721728,4407,19513,2017-02-22 01:14:30+00:00
834167344700198914,3425,15059,2017-02-21 22:26:07+00:00
834089966724603904,1999,9574,2017-02-21 17:18:39+00:00
834086379323871233,2062,12426,2017-02-21 17:04:24+00:00
833863086058651648,2243,12793,2017-02-21 02:17:06+00:00
833826103416520705,3533,17303,2017-02-20 23:50:09+00:00
833732339549220864,210,0,2017-02-20 17:37:34+00:00
833722901757046785,3036,19950,2017-02-20 17:00:04+00:00
833479644947025920,1908,14201,2017-02-20 00:53:27+00:00
833124694597443584,4518,19265,2017-02-19 01:23:00+00:00
832998151111966721,2052,12608,2017-02-18 17:00:10+00:00
832769181346996225,38,0,2017-02-18 01:50:19+00:00
832757312314028032,3378,16076,2017-02-18 01:03:09+00:00
832682457690300417,2707,11300,2017-02-17 20:05:43+00:00
832645525019123713,493,2785,2017-02-17 17:38:57+00:00
832636094638288896,2600,15104,2017-02-17 17:01:29+00:00
832397543355072512,2063,11401,2017-02-17 01:13:34+00:00
832369877331693569,2981,16355,2017-02-16 23:23:38+00:00
832273440279240704,2179,10824,2017-02-16 17:00:25+00:00
832215909146226688,5812,0,2017-02-16 13:11:49+00:00
832215726631055365,8704,0,2017-02-16 13:11:05+00:00
832088576586297345,2,60,2017-02-16 04:45:50+00:00
832040443403784192,8958,0,2017-02-16 01:34:34+00:00
832032802820481025,4362,17013,2017-02-16 01:04:13+00:00
831939777352105988,5739,22813,2017-02-15 18:54:34+00:00
831926988323639298,34,324,2017-02-15 18:03:45+00:00
831911600680497154,6069,26207,2017-02-15 17:02:36+00:00
831670449226514432,1710,9935,2017-02-15 01:04:21+00:00
831650051525054464,1813,6788,2017-02-14 23:43:18+00:00
831552930092285952,2188,8564,2017-02-14 17:17:22+00:00
831322785565769729,1463,8889,2017-02-14 02:02:51+00:00
831315979191906304,1048,6260,2017-02-14 01:35:49+00:00
831309418084069378,2305,11271,2017-02-14 01:09:44+00:00
831262627380748289,1918,11335,2017-02-13 22:03:49+00:00
830956169170665475,1397,7614,2017-02-13 01:46:03+00:00
830583320585068544,15646,63345,2017-02-12 01:04:29+00:00
830173239259324417,5324,0,2017-02-10 21:54:58+00:00
830097400375152640,2749,9289,2017-02-10 16:53:37+00:00
829878982036299777,4669,0,2017-02-10 02:25:42+00:00
829861396166877184,1812,11687,2017-02-10 01:15:49+00:00
829501995190984704,9922,30279,2017-02-09 01:27:41+00:00
829449946868879360,1889,9998,2017-02-08 22:00:52+00:00
829141528400556032,6869,23193,2017-02-08 01:35:19+00:00
829011960981237760,15358,50945,2017-02-07 17:00:28+00:00
828801551087042563,3211,0,2017-02-07 03:04:22+00:00
828770345708580865,5485,24412,2017-02-07 01:00:22+00:00
828708714936930305,10494,34748,2017-02-06 20:55:28+00:00
828650029636317184,1260,9086,2017-02-06 17:02:17+00:00
828409743546925057,1094,6098,2017-02-06 01:07:28+00:00
828408677031882754,1203,7349,2017-02-06 01:03:14+00:00
828381636999917570,2086,12025,2017-02-05 23:15:47+00:00
828376505180889089,1002,7081,2017-02-05 22:55:23+00:00
828372645993398273,2760,12035,2017-02-05 22:40:03+00:00
828361771580813312,166,2089,2017-02-05 21:56:51+00:00
828046555563323392,2699,11200,2017-02-05 01:04:17+00:00
828011680017821696,2023,9907,2017-02-04 22:45:42+00:00
827933404142436356,4912,19113,2017-02-04 17:34:40+00:00
827653905312006145,2830,14806,2017-02-03 23:04:02+00:00
827600520311402496,875,7156,2017-02-03 19:31:54+00:00
827324948884643840,2846,15158,2017-02-03 01:16:53+00:00
827199976799354881,2089,10136,2017-02-02 17:00:17+00:00
826958653328592898,4669,20583,2017-02-02 01:01:21+00:00
826848821049180160,9491,34509,2017-02-01 17:44:55+00:00
826615380357632002,3739,0,2017-02-01 02:17:19+00:00
826598799820865537,233,4923,2017-02-01 01:11:25+00:00
826598365270007810,2204,9570,2017-02-01 01:09:42+00:00
826476773533745153,3954,17575,2017-01-31 17:06:32+00:00
826240494070030336,2447,12682,2017-01-31 01:27:39+00:00
826204788643753985,864,4666,2017-01-30 23:05:46+00:00
826115272272650244,2915,14929,2017-01-30 17:10:04+00:00
825876512159186944,1751,10034,2017-01-30 01:21:19+00:00
825829644528148480,2362,12211,2017-01-29 22:15:05+00:00
825535076884762624,16603,54698,2017-01-29 02:44:34+00:00
825147591692263424,4244,17490,2017-01-28 01:04:51+00:00
825120256414846976,1179,0,2017-01-27 23:16:13+00:00
825026590719483904,1179,5980,2017-01-27 17:04:02+00:00
824796380199809024,5171,0,2017-01-27 01:49:15+00:00
824775126675836928,3318,14266,2017-01-27 00:24:48+00:00
824663926340194305,1667,10053,2017-01-26 17:02:56+00:00
824325613288833024,10041,11321,2017-01-25 18:38:36+00:00
824297048279236611,3627,14401,2017-01-25 16:45:05+00:00
824025158776213504,570,4637,2017-01-24 22:44:42+00:00
823939628516474880,2570,10202,2017-01-24 17:04:50+00:00
823719002937630720,10503,0,2017-01-24 02:28:08+00:00
823699002998870016,2369,13398,2017-01-24 01:08:40+00:00
823581115634085888,2472,12434,2017-01-23 17:20:14+00:00
823333489516937216,21,668,2017-01-23 00:56:15+00:00
823322678127919110,3778,15031,2017-01-23 00:13:17+00:00
823269594223824897,9342,0,2017-01-22 20:42:21+00:00
822975315408461824,3241,16602,2017-01-22 01:12:59+00:00
822872901745569793,40544,125602,2017-01-21 18:26:02+00:00
822859134160621569,2139,12629,2017-01-21 17:31:20+00:00
822647212903690241,6026,0,2017-01-21 03:29:14+00:00
822610361945911296,2771,14147,2017-01-21 01:02:48+00:00
822489057087389700,6026,17334,2017-01-20 17:00:46+00:00
822462944365645825,13366,26610,2017-01-20 15:17:01+00:00
822244816520155136,9342,33503,2017-01-20 00:50:15+00:00
822163064745328640,4457,0,2017-01-19 19:25:24+00:00
821886076407029760,2170,10808,2017-01-19 01:04:45+00:00
821813639212650496,3161,0,2017-01-18 20:16:54+00:00
821765923262631936,1574,8008,2017-01-18 17:07:18+00:00
821522889702862852,1647,7671,2017-01-18 01:01:34+00:00
821421320206483457,5214,0,2017-01-17 18:17:58+00:00
821407182352777218,4054,11221,2017-01-17 17:21:47+00:00
821153421864615936,9,236,2017-01-17 00:33:26+00:00
821149554670182400,1843,8212,2017-01-17 00:18:04+00:00
821107785811234820,1996,9187,2017-01-16 21:32:06+00:00
821044531881721856,2154,12122,2017-01-16 17:20:45+00:00
820837357901512704,6333,0,2017-01-16 03:37:31+00:00
820749716845686786,9337,30221,2017-01-15 21:49:15+00:00
820690176645140481,3044,11719,2017-01-15 17:52:40+00:00
820494788566847489,531,0,2017-01-15 04:56:16+00:00
820446719150292993,2422,0,2017-01-15 01:45:15+00:00
820314633777061888,531,3212,2017-01-14 17:00:24+00:00
820078625395449857,5884,18901,2017-01-14 01:22:35+00:00
820013781606658049,1094,0,2017-01-13 21:04:55+00:00
819952236453363712,1094,5094,2017-01-13 17:00:21+00:00
819924195358416896,4599,12386,2017-01-13 15:08:56+00:00
819711362133872643,2918,12782,2017-01-13 01:03:12+00:00
819588359383371776,1893,9268,2017-01-12 16:54:26+00:00
819347104292290561,1130,6933,2017-01-12 00:55:47+00:00
819238181065359361,385,2164,2017-01-11 17:42:57+00:00
819227688460238848,6333,22065,2017-01-11 17:01:16+00:00
819015337530290176,35025,0,2017-01-11 02:57:27+00:00
819015331746349057,18021,0,2017-01-11 02:57:26+00:00
819006400881917954,18021,43510,2017-01-11 02:21:57+00:00
