tweet_id,retweets,favorites,creation_time
814153002265309185,8093,27185,2016-12-28 16:56:16+00:00
813944609378369540,2948,0,2016-12-28 03:08:11+00:00
813910438903693312,1728,8822,2016-12-28 00:52:25+00:00
813812741911748608,13007,34535,2016-12-27 18:24:12+00:00
813800681631023104,1643,7866,2016-12-27 17:36:16+00:00
813217897535406080,6836,17633,2016-12-26 03:00:30+00:00
813202720496779264,1702,8750,2016-12-26 02:00:11+00:00
813187593374461952,4039,18777,2016-12-26 01:00:05+00:00
813172488309972993,1805,8781,2016-12-26 00:00:03+00:00
813157409116065792,2062,7356,2016-12-25 23:00:08+00:00
813142292504645637,2239,8065,2016-12-25 22:00:04+00:00
813130366689148928,418,4253,2016-12-25 21:12:41+00:00
813127251579564032,2915,11179,2016-12-25 21:00:18+00:00
813112105746448384,2558,9770,2016-12-25 20:00:07+00:00
813096984823349248,3378,10006,2016-12-25 19:00:02+00:00
813081950185472002,2590,9406,2016-12-25 18:00:17+00:00
813066809284972545,1823,7525,2016-12-25 17:00:08+00:00
813051746834595840,6832,19891,2016-12-25 16:00:16+00:00
812781120811126785,1784,7135,2016-12-24 22:04:54+00:00
812709060537683968,1350,6280,2016-12-24 17:18:34+00:00
812503143955202048,1148,5740,2016-12-24 03:40:19+00:00
812466873996607488,1797,7554,2016-12-24 01:16:12+00:00
812372279581671427,3417,12908,2016-12-23 19:00:19+00:00
811985624773361665,1309,6898,2016-12-22 17:23:53+00:00
811744202451197953,1470,7139,2016-12-22 01:24:33+00:00
811647686436880384,681,5309,2016-12-21 19:01:02+00:00
811627233043480576,2845,12043,2016-12-21 17:39:46+00:00
811386762094317568,5967,19814,2016-12-21 01:44:13+00:00
810984652412424192,1329,5042,2016-12-19 23:06:23+00:00
810896069567610880,1639,8518,2016-12-19 17:14:23+00:00
810657578271330305,2462,10409,2016-12-19 01:26:42+00:00
810284430598270976,10481,33241,2016-12-18 00:43:57+00:00
810254108431155201,3155,13941,2016-12-17 22:43:27+00:00
809920764300447744,3676,14757,2016-12-17 00:38:52+00:00
809808892968534016,4564,0,2016-12-16 17:14:20+00:00
809448704142938112,1364,6595,2016-12-15 17:23:04+00:00
809220051211603969,5236,18841,2016-12-15 02:14:29+00:00
809084759137812480,3292,12536,2016-12-14 17:16:53+00:00
808838249661788160,2861,9634,2016-12-14 00:57:20+00:00
808733504066486276,2031,7482,2016-12-13 18:01:07+00:00
808501579447930884,2452,10738,2016-12-13 02:39:32+00:00
808344865868283904,19398,40084,2016-12-12 16:16:49+00:00
808134635716833280,5500,0,2016-12-12 02:21:26+00:00
808106460588765185,2062,8370,2016-12-12 00:29:28+00:00
808001312164028416,3299,11822,2016-12-11 17:31:39+00:00
807621403335917568,3376,13825,2016-12-10 16:22:02+00:00
807106840509214720,51513,111310,2016-12-09 06:17:20+00:00
807059379405148160,6876,0,2016-12-09 03:08:45+00:00
807010152071229440,3625,12438,2016-12-08 23:53:08+00:00
806629075125202948,32283,70423,2016-12-07 22:38:52+00:00
806620845233815552,5129,0,2016-12-07 22:06:10+00:00
806576416489959424,1821,4653,2016-12-07 19:09:37+00:00
806542213899489280,2215,9714,2016-12-07 16:53:43+00:00
806242860592926720,10852,0,2016-12-06 21:04:11+00:00
806219024703037440,1132,6127,2016-12-06 19:29:28+00:00
805958939288408065,5001,0,2016-12-06 02:15:59+00:00
805932879469572096,1796,7877,2016-12-06 00:32:26+00:00
805826884734976000,1713,6228,2016-12-05 17:31:15+00:00
805823200554876929,7451,0,2016-12-05 17:16:37+00:00
805520635690676224,1549,5466,2016-12-04 21:14:20+00:00
805487436403003392,2373,8336,2016-12-04 19:02:24+00:00
805207613751304193,1625,7467,2016-12-04 00:30:29+00:00
804738756058218496,3594,12960,2016-12-02 17:27:25+00:00
804475857670639616,1888,5826,2016-12-02 00:02:45+00:00
804413760345620481,3000,0,2016-12-01 19:56:00+00:00
804026241225523202,15002,41951,2016-11-30 18:16:08+00:00
803773340896923648,2583,9531,2016-11-30 01:31:12+00:00
803692223237865472,6911,0,2016-11-29 20:08:52+00:00
803638050916102144,3882,10363,2016-11-29 16:33:36+00:00
803380650405482500,1766,7380,2016-11-28 23:30:47+00:00
803321560782307329,4943,0,2016-11-28 19:35:59+00:00
803276597545603072,2295,9525,2016-11-28 16:37:19+00:00
802952499103731712,1871,8560,2016-11-27 19:09:28+00:00
802624713319034886,2720,0,2016-11-26 21:26:58+00:00
802600418706604034,1378,6752,2016-11-26 19:50:26+00:00
802572683846291456,2350,8499,2016-11-26 18:00:13+00:00
802323869084381190,5466,15313,2016-11-26 01:31:31+00:00
802265048156610565,1292,6608,2016-11-25 21:37:47+00:00
802239329049477120,2455,8623,2016-11-25 19:55:35+00:00
802185808107208704,250,0,2016-11-25 16:22:55+00:00
801958328846974976,1593,7352,2016-11-25 01:18:59+00:00
801854953262350336,218,1719,2016-11-24 18:28:13+00:00
801538201127157760,1950,7797,2016-11-23 21:29:33+00:00
801285448605831168,770,5730,2016-11-23 04:45:12+00:00
801167903437357056,5500,23117,2016-11-22 20:58:07+00:00
801127390143516673,3695,0,2016-11-22 18:17:08+00:00
801115127852503040,1982,7664,2016-11-22 17:28:25+00:00
800859414831898624,90,644,2016-11-22 00:32:18+00:00
800855607700029440,1515,0,2016-11-22 00:17:10+00:00
800751577355128832,2624,10075,2016-11-21 17:23:47+00:00
800513324630806528,2820,12467,2016-11-21 01:37:04+00:00
800459316964663297,2056,9030,2016-11-20 22:02:27+00:00
800443802682937345,4013,0,2016-11-20 21:00:48+00:00
800388270626521089,2630,10588,2016-11-20 17:20:08+00:00
800188575492947969,3685,0,2016-11-20 04:06:37+00:00
800141422401830912,2388,14483,2016-11-20 00:59:15+00:00
800018252395122689,12278,26819,2016-11-19 16:49:49+00:00
799774291445383169,4362,0,2016-11-19 00:40:24+00:00
799757965289017345,2000,7950,2016-11-18 23:35:32+00:00
799422933579902976,1798,7675,2016-11-18 01:24:14+00:00
799308762079035393,5069,0,2016-11-17 17:50:33+00:00
799297110730567681,2554,9372,2016-11-17 17:04:16+00:00
799063482566066176,2339,7677,2016-11-17 01:35:54+00:00
798933969379225600,4149,12395,2016-11-16 17:01:16+00:00
798925684722855936,1356,7150,2016-11-16 16:28:21+00:00
798705661114773508,6202,0,2016-11-16 01:54:03+00:00
798701998996647937,7223,0,2016-11-16 01:39:30+00:00
798697898615730177,6082,0,2016-11-16 01:23:12+00:00
798694562394996736,4633,0,2016-11-16 01:09:57+00:00
798686750113755136,2177,0,2016-11-16 00:38:54+00:00
798682547630837760,4424,0,2016-11-16 00:22:12+00:00
798673117451325440,5211,0,2016-11-15 23:44:44+00:00
798665375516884993,3673,0,2016-11-15 23:13:58+00:00
798644042770751489,1740,0,2016-11-15 21:49:12+00:00
798628517273620480,1861,0,2016-11-15 20:47:30+00:00
798585098161549313,5259,0,2016-11-15 17:54:59+00:00
798576900688019456,5466,0,2016-11-15 17:22:24+00:00
798340744599797760,3134,0,2016-11-15 01:44:00+00:00
798209839306514432,2418,9911,2016-11-14 17:03:50+00:00
797971864723324932,2885,10925,2016-11-14 01:18:12+00:00
797545162159308800,4609,13843,2016-11-12 21:02:38+00:00
797236660651966464,6149,18888,2016-11-12 00:36:46+00:00
797165961484890113,24,212,2016-11-11 19:55:50+00:00
796904159865868288,8340,0,2016-11-11 02:35:32+00:00
796865951799083009,1826,7292,2016-11-11 00:03:42+00:00
796759840936919040,2826,11194,2016-11-10 17:02:03+00:00
796563435802726400,6717,0,2016-11-10 04:01:37+00:00
796484825502875648,1649,7164,2016-11-09 22:49:15+00:00
796387464403357696,3883,10439,2016-11-09 16:22:22+00:00
796177847564038144,13336,0,2016-11-09 02:29:25+00:00
796149749086875649,13336,30435,2016-11-09 00:37:46+00:00
796125600683540480,1680,4728,2016-11-08 23:01:49+00:00
796116448414461957,2248,8623,2016-11-08 22:25:27+00:00
796080075804475393,2159,8015,2016-11-08 20:00:55+00:00
796031486298386433,3495,10251,2016-11-08 16:47:50+00:00
795464331001561088,21916,46674,2016-11-07 03:14:10+00:00
795400264262053889,2679,9471,2016-11-06 22:59:35+00:00
795076730285391872,5088,15309,2016-11-06 01:33:58+00:00
794983741416415232,3150,0,2016-11-05 19:24:28+00:00
794926597468000259,2153,9665,2016-11-05 15:37:24+00:00
794355576146903043,9641,0,2016-11-04 01:48:22+00:00
794332329137291264,2532,9107,2016-11-04 00:15:59+00:00
794205286408003585,3107,8753,2016-11-03 15:51:10+00:00
793962221541933056,4564,15875,2016-11-02 23:45:19+00:00
793845145112371200,1741,8755,2016-11-02 16:00:06+00:00
793614319594401792,2920,0,2016-11-02 00:42:53+00:00
793601777308463104,1515,7555,2016-11-01 23:53:02+00:00
793500921481273345,2228,10092,2016-11-01 17:12:16+00:00
793286476301799424,8582,23296,2016-11-01 03:00:09+00:00
793271401113350145,2242,8235,2016-11-01 02:00:14+00:00
793256262322548741,7779,18905,2016-11-01 01:00:05+00:00
793241302385262592,3066,9958,2016-11-01 00:00:38+00:00
793226087023144960,2710,9268,2016-10-31 23:00:11+00:00
793210959003287553,2600,8460,2016-10-31 22:00:04+00:00
793195938047070209,5259,14421,2016-10-31 21:00:23+00:00
793180763617361921,1859,6538,2016-10-31 20:00:05+00:00
793165685325201412,2622,8881,2016-10-31 19:00:10+00:00
793150605191548928,1593,5837,2016-10-31 18:00:14+00:00
793135492858580992,2348,6062,2016-10-31 17:00:11+00:00
793120401413079041,3674,12006,2016-10-31 16:00:13+00:00
792913359805018113,3706,13555,2016-10-31 02:17:31+00:00
792883833364439040,3997,10687,2016-10-31 00:20:11+00:00
792773781206999040,1569,6984,2016-10-30 17:02:53+00:00
792394556390137856,4010,12686,2016-10-29 15:55:58+00:00
792050063153438720,1669,6769,2016-10-28 17:07:05+00:00
791821351946420224,19655,0,2016-10-28 01:58:16+00:00
791784077045166082,8870,0,2016-10-27 23:30:09+00:00
791780927877898241,3548,0,2016-10-27 23:17:38+00:00
791774931465953280,20709,42638,2016-10-27 22:53:48+00:00
791672322847637504,2920,11116,2016-10-27 16:06:04+00:00
791406955684368384,3849,12465,2016-10-26 22:31:36+00:00
791312159183634433,2360,8301,2016-10-26 16:14:55+00:00
791026214425268224,3801,0,2016-10-25 21:18:40+00:00
790987426131050500,1984,9291,2016-10-25 18:44:32+00:00
790946055508652032,4378,15838,2016-10-25 16:00:09+00:00
790723298204217344,2141,0,2016-10-25 01:14:59+00:00
790698755171364864,1802,7788,2016-10-24 23:37:28+00:00
790581949425475584,6627,19512,2016-10-24 15:53:19+00:00
790337589677002753,1764,7411,2016-10-23 23:42:19+00:00
790277117346975746,2948,11874,2016-10-23 19:42:02+00:00
790227638568808452,3301,0,2016-10-23 16:25:25+00:00
789986466051088384,2141,8785,2016-10-23 00:27:05+00:00
789960241177853952,3815,0,2016-10-22 22:42:52+00:00
789903600034189313,3874,9764,2016-10-22 18:57:48+00:00
789628658055020548,1641,7072,2016-10-22 00:45:17+00:00
789599242079838210,1790,6362,2016-10-21 22:48:24+00:00
789530877013393408,3150,11067,2016-10-21 18:16:44+00:00
789314372632018944,2131,8185,2016-10-21 03:56:25+00:00
789280767834746880,4582,0,2016-10-21 01:42:53+00:00
789268448748703744,2440,8627,2016-10-21 00:53:56+00:00
789137962068021249,2602,9212,2016-10-20 16:15:26+00:00
788908386943430656,11688,26002,2016-10-20 01:03:11+00:00
788765914992902144,9641,25847,2016-10-19 15:37:03+00:00
788552643979468800,6638,0,2016-10-19 01:29:35+00:00
788412144018661376,4913,14687,2016-10-18 16:11:17+00:00
788178268662984705,1970,6871,2016-10-18 00:41:57+00:00
788150585577050112,1197,5775,2016-10-17 22:51:57+00:00
788070120937619456,3206,0,2016-10-17 17:32:13+00:00
788039637453406209,1221,5779,2016-10-17 15:31:05+00:00
787810552592695296,2835,8137,2016-10-17 00:20:47+00:00
787717603741622272,2582,9693,2016-10-16 18:11:26+00:00
787397959788929025,2663,10314,2016-10-15 21:01:17+00:00
787322443945877504,1622,7371,2016-10-15 16:01:13+00:00
787111942498508800,6286,0,2016-10-15 02:04:45+00:00
786963064373534720,7413,25231,2016-10-14 16:13:10+00:00
786729988674449408,2270,0,2016-10-14 00:47:00+00:00
786709082849828864,5714,17335,2016-10-13 23:23:56+00:00
786664955043049472,2360,10028,2016-10-13 20:28:35+00:00
786595970293370880,2910,8952,2016-10-13 15:54:28+00:00
786363235746385920,3211,10253,2016-10-13 00:29:39+00:00
786286427768250368,2637,7543,2016-10-12 19:24:27+00:00
786233965241827333,4366,14372,2016-10-12 15:55:59+00:00
786051337297522688,146,1353,2016-10-12 03:50:17+00:00
786036967502913536,6489,0,2016-10-12 02:53:11+00:00
785927819176054784,2977,10784,2016-10-11 19:39:28+00:00
785872687017132033,1668,6325,2016-10-11 16:00:24+00:00
785639753186217984,2101,7443,2016-10-11 00:34:48+00:00
785533386513321988,1835,8559,2016-10-10 17:32:08+00:00
785515384317313025,1158,5769,2016-10-10 16:20:36+00:00
785264754247995392,1515,6882,2016-10-09 23:44:41+00:00
785170936622350336,4485,11330,2016-10-09 17:31:53+00:00
784826020293709826,3000,9560,2016-10-08 18:41:19+00:00
784517518371221505,2362,8471,2016-10-07 22:15:26+00:00
784431430411685888,1182,5440,2016-10-07 16:33:21+00:00
784183165795655680,7451,18917,2016-10-07 00:06:50+00:00
784057939640352768,10330,28027,2016-10-06 15:49:14+00:00
783839966405230592,10017,28319,2016-10-06 01:23:05+00:00
783821107061198850,1823,6967,2016-10-06 00:08:09+00:00
783695101801398276,2985,9847,2016-10-05 15:47:27+00:00
783466772167098368,2075,7950,2016-10-05 00:40:09+00:00
783391753726550016,5079,15952,2016-10-04 19:42:03+00:00
783347506784731136,5134,0,2016-10-04 16:46:14+00:00
783334639985389568,10852,27414,2016-10-04 15:55:06+00:00
783085703974514689,2017,7714,2016-10-03 23:25:55+00:00
782969140009107456,6876,22779,2016-10-03 15:42:44+00:00
782747134529531904,1316,7053,2016-10-03 01:00:34+00:00
782722598790725632,5001,16247,2016-10-02 23:23:04+00:00
782598640137187329,1763,7373,2016-10-02 15:10:30+00:00
782305867769217024,5119,15678,2016-10-01 19:47:08+00:00
782021823840026624,5720,0,2016-10-01 00:58:26+00:00
781955203444699136,3131,10536,2016-09-30 20:33:43+00:00
781661882474196992,2517,9853,2016-09-30 01:08:10+00:00
781655249211752448,1049,3771,2016-09-30 00:41:48+00:00
781524693396357120,5129,19540,2016-09-29 16:03:01+00:00
781308096455073793,2377,6730,2016-09-29 01:42:20+00:00
781251288990355457,1923,7904,2016-09-28 21:56:36+00:00
781163403222056960,2577,9260,2016-09-28 16:07:23+00:00
780931614150983680,6717,20448,2016-09-28 00:46:20+00:00
780858289093574656,1860,6784,2016-09-27 19:54:58+00:00
780800785462489090,1199,5181,2016-09-27 16:06:28+00:00
780601303617732608,3120,11402,2016-09-27 02:53:48+00:00
780543529827336192,1623,5935,2016-09-26 23:04:13+00:00
780496263422808064,3413,0,2016-09-26 19:56:24+00:00
780476555013349377,103,0,2016-09-26 18:38:05+00:00
780459368902959104,1000,4988,2016-09-26 17:29:48+00:00
780192070812196864,2080,8196,2016-09-25 23:47:39+00:00
780092040432480260,2127,0,2016-09-25 17:10:10+00:00
780074436359819264,4560,11400,2016-09-25 16:00:13+00:00
779834332596887552,6489,17717,2016-09-25 00:06:08+00:00
779377524342161408,2877,8230,2016-09-23 17:50:56+00:00
779124354206535695,16969,0,2016-09-23 01:04:56+00:00
779056095788752897,4199,13851,2016-09-22 20:33:42+00:00
778990705243029504,6639,18692,2016-09-22 16:13:51+00:00
778774459159379968,9131,0,2016-09-22 01:54:34+00:00
778764940568104960,337,819,2016-09-22 01:16:45+00:00
778748913645780993,1204,6440,2016-09-22 00:13:04+00:00
778650543019483137,1385,5407,2016-09-21 17:42:10+00:00
778624900596654080,940,4330,2016-09-21 16:00:17+00:00
778408200802557953,3999,12836,2016-09-21 01:39:11+00:00
778396591732486144,11304,0,2016-09-21 00:53:04+00:00
778383385161035776,1019,5501,2016-09-21 00:00:35+00:00
778286810187399168,3055,9713,2016-09-20 17:36:50+00:00
778039087836069888,2457,7963,2016-09-20 01:12:28+00:00
778027034220126208,1490,6184,2016-09-20 00:24:34+00:00
777953400541634568,3258,0,2016-09-19 19:31:59+00:00
777885040357281792,1511,5981,2016-09-19 15:00:20+00:00
777684233540206592,2720,10592,2016-09-19 01:42:24+00:00
777641927919427584,3908,0,2016-09-18 22:54:18+00:00
777621514455814149,2332,8199,2016-09-18 21:33:11+00:00
777189768882946048,3975,13286,2016-09-17 16:57:35+00:00
776819012571455488,12559,0,2016-09-16 16:24:19+00:00
776813020089548800,1111,4597,2016-09-16 16:00:31+00:00
776477788987613185,2551,8223,2016-09-15 17:48:25+00:00
776249906839351296,8429,0,2016-09-15 02:42:54+00:00
776218204058357768,14666,28022,2016-09-15 00:36:55+00:00
776201521193218049,2331,9010,2016-09-14 23:30:38+00:00
776113305656188928,4013,11085,2016-09-14 17:40:06+00:00
776088319444877312,141,1712,2016-09-14 16:00:49+00:00
775898661951791106,15477,0,2016-09-14 03:27:11+00:00
775842724423557120,2456,11007,2016-09-13 23:44:54+00:00
775733305207554048,3695,13042,2016-09-13 16:30:07+00:00
775729183532220416,4267,12235,2016-09-13 16:13:44+00:00
775364825476165632,2710,6933,2016-09-12 16:05:54+00:00
775350846108426240,3620,9546,2016-09-12 15:10:21+00:00
775085132600442880,4362,14601,2016-09-11 21:34:30+00:00
774757898236878852,1653,8119,2016-09-10 23:54:11+00:00
774639387460112384,1612,6349,2016-09-10 16:03:16+00:00
774314403806253056,5069,20493,2016-09-09 18:31:54+00:00
773985732834758656,3579,10142,2016-09-08 20:45:53+00:00
773922284943896577,1622,6041,2016-09-08 16:33:46+00:00
773704687002451968,1495,6222,2016-09-08 02:09:06+00:00
773670353721753600,1222,5043,2016-09-07 23:52:41+00:00
773547596996571136,5677,20769,2016-09-07 15:44:53+00:00
773336787167145985,4662,0,2016-09-07 01:47:12+00:00
773308824254029826,6935,21950,2016-09-06 23:56:05+00:00
773247561583001600,2997,8862,2016-09-06 19:52:39+00:00
773191612633579521,3794,9365,2016-09-06 16:10:20+00:00
772877495989305348,3571,8037,2016-09-05 19:22:09+00:00
772826264096874500,2205,7560,2016-09-05 15:58:34+00:00
772615324260794368,3110,0,2016-09-05 02:00:22+00:00
772581559778025472,1581,6089,2016-09-04 23:46:12+00:00
772193107915964416,1286,5665,2016-09-03 22:02:38+00:00
772152991789019136,1049,3582,2016-09-03 19:23:13+00:00
772117678702071809,686,3547,2016-09-03 17:02:54+00:00
772114945936949249,440,2581,2016-09-03 16:52:02+00:00
772102971039580160,864,3768,2016-09-03 16:04:27+00:00
771908950375665664,1750,6169,2016-09-03 03:13:29+00:00
771770456517009408,3134,11267,2016-09-02 18:03:10+00:00
771500966810099713,2417,7761,2016-09-02 00:12:18+00:00
771380798096281600,4662,9897,2016-09-01 16:14:48+00:00
771171053431250945,6872,0,2016-09-01 02:21:21+00:00
771136648247640064,2703,8585,2016-09-01 00:04:38+00:00
771102124360998913,1326,5849,2016-08-31 21:47:27+00:00
771014301343748096,1535,6465,2016-08-31 15:58:28+00:00
770787852854652928,1102,4608,2016-08-31 00:58:39+00:00
770772759874076672,1322,4880,2016-08-30 23:58:40+00:00
770655142660169732,1666,6903,2016-08-30 16:11:18+00:00
770414278348247044,1921,5931,2016-08-30 00:14:12+00:00
770293558247038976,1352,5837,2016-08-29 16:14:30+00:00
770093767776997377,2809,0,2016-08-29 03:00:36+00:00
770069151037685760,2119,7122,2016-08-29 01:22:47+00:00
769940425801170949,8811,29220,2016-08-28 16:51:16+00:00
769695466921623552,1561,6030,2016-08-28 00:37:54+00:00
769335591808995329,7114,0,2016-08-27 00:47:53+00:00
769212283578875904,1596,5066,2016-08-26 16:37:54+00:00
768970937022709760,5983,13359,2016-08-26 00:38:52+00:00
768909767477751808,2432,0,2016-08-25 20:35:48+00:00
768855141948723200,822,3922,2016-08-25 16:58:45+00:00
768609597686943744,1096,3845,2016-08-25 00:43:02+00:00
768596291618299904,1186,4734,2016-08-24 23:50:10+00:00
768554158521745409,5372,0,2016-08-24 21:02:45+00:00
768473857036525572,3152,12757,2016-08-24 15:43:39+00:00
768193404517830656,3258,10174,2016-08-23 21:09:14+00:00
767884188863397888,1264,4459,2016-08-23 00:40:31+00:00
767754930266464257,4943,14945,2016-08-22 16:06:54+00:00
767500508068192258,2144,7031,2016-08-21 23:15:55+00:00
767191397493538821,3459,11505,2016-08-21 02:47:37+00:00
767122157629476866,2633,9528,2016-08-20 22:12:29+00:00
766793450729734144,1252,4734,2016-08-20 00:26:19+00:00
766714921925144576,345,2457,2016-08-19 19:14:16+00:00
766693177336135680,727,3787,2016-08-19 17:47:52+00:00
766423258543644672,1452,5625,2016-08-18 23:55:18+00:00
766313316352462849,1729,6327,2016-08-18 16:38:26+00:00
766078092750233600,2415,0,2016-08-18 01:03:45+00:00
766069199026450432,770,3931,2016-08-18 00:28:24+00:00
766008592277377025,457,3524,2016-08-17 20:27:34+00:00
765719909049503744,1989,6793,2016-08-17 01:20:27+00:00
765669560888528897,1129,4836,2016-08-16 22:00:23+00:00
765395769549590528,3104,25063,2016-08-16 03:52:26+00:00
765371061932261376,1999,6659,2016-08-16 02:14:15+00:00
765222098633691136,3110,10891,2016-08-15 16:22:20+00:00
764857477905154048,1645,6058,2016-08-14 16:13:27+00:00
764259802650378240,1385,5623,2016-08-13 00:38:30+00:00
763956972077010945,49,730,2016-08-12 04:35:10+00:00
763837565564780549,3801,11725,2016-08-11 20:40:41+00:00
763183847194451968,1355,5051,2016-08-10 01:23:03+00:00
763167063695355904,2745,0,2016-08-10 00:16:21+00:00
763103485927849985,2111,6915,2016-08-09 20:03:43+00:00
762699858130116608,3301,11347,2016-08-08 17:19:51+00:00
762471784394268675,5895,10501,2016-08-08 02:13:34+00:00
762464539388485633,3815,9623,2016-08-08 01:44:46+00:00
762316489655476224,1027,4494,2016-08-07 15:56:28+00:00
762035686371364864,14261,29739,2016-08-06 21:20:40+00:00
761976711479193600,1820,5032,2016-08-06 17:26:19+00:00
761750502866649088,3581,0,2016-08-06 02:27:27+00:00
761745352076779520,792,4006,2016-08-06 02:06:59+00:00
761672994376806400,26668,46178,2016-08-05 21:19:27+00:00
761599872357261312,1097,3877,2016-08-05 16:28:54+00:00
761371037149827077,16614,0,2016-08-05 01:19:35+00:00
761334018830917632,1335,4818,2016-08-04 22:52:29+00:00
761292947749015552,998,4176,2016-08-04 20:09:17+00:00
761227390836215808,1441,4986,2016-08-04 15:48:47+00:00
761004547850530816,3206,10622,2016-08-04 01:03:17+00:00
760893934457552897,886,3570,2016-08-03 17:43:45+00:00
760656994973933572,1746,6158,2016-08-03 02:02:14+00:00
760641137271070720,1186,4666,2016-08-03 00:59:13+00:00
760539183865880579,3332,7063,2016-08-02 18:14:06+00:00
760521673607086080,1280,3916,2016-08-02 17:04:31+00:00
760290219849637889,10547,25019,2016-08-02 01:44:48+00:00
760252756032651264,796,3698,2016-08-01 23:15:56+00:00
760190180481531904,1648,5345,2016-08-01 19:07:17+00:00
760153949710192640,28,0,2016-08-01 16:43:19+00:00
759943073749200896,1927,5520,2016-08-01 02:45:22+00:00
759846353224826880,1797,6278,2016-07-31 20:21:02+00:00
759793422261743616,1758,5568,2016-07-31 16:50:42+00:00
759557299618865152,1101,4387,2016-07-31 01:12:26+00:00
759447681597108224,2270,7928,2016-07-30 17:56:51+00:00
759446261539934208,453,1560,2016-07-30 17:51:13+00:00
759197388317847553,1800,5688,2016-07-30 01:22:17+00:00
759159934323924993,1065,0,2016-07-29 22:53:27+00:00
759099523532779520,3813,13586,2016-07-29 18:53:24+00:00
759047813560868866,1846,6055,2016-07-29 15:27:55+00:00
758854675097526272,839,3317,2016-07-29 02:40:28+00:00
758828659922702336,3545,10456,2016-07-29 00:57:05+00:00
758740312047005698,1496,5372,2016-07-28 19:06:01+00:00
758474966123810816,912,3550,2016-07-28 01:31:38+00:00
758467244762497024,2025,4471,2016-07-28 01:00:57+00:00
758405701903519748,1759,4862,2016-07-27 20:56:24+00:00
758355060040593408,960,3149,2016-07-27 17:35:10+00:00
758099635764359168,9131,17676,2016-07-27 00:40:12+00:00
758041019896193024,338,2526,2016-07-26 20:47:17+00:00
757741869644341248,3017,6412,2016-07-26 00:58:34+00:00
757729163776290825,7192,0,2016-07-26 00:08:05+00:00
757725642876129280,1108,4249,2016-07-25 23:54:05+00:00
757611664640446465,1005,4284,2016-07-25 16:21:11+00:00
757597904299253760,278,0,2016-07-25 15:26:30+00:00
757596066325864448,955,4061,2016-07-25 15:19:12+00:00
757400162377592832,6301,14123,2016-07-25 02:20:45+00:00
757393109802180609,1574,5431,2016-07-25 01:52:43+00:00
757354760399941633,1298,4201,2016-07-24 23:20:20+00:00
756998049151549440,1831,5865,2016-07-23 23:42:53+00:00
756939218950160384,1831,6198,2016-07-23 19:49:07+00:00
756651752796094464,1190,4695,2016-07-23 00:46:50+00:00
756526248105566208,3292,9691,2016-07-22 16:28:07+00:00
756303284449767430,1002,3681,2016-07-22 01:42:09+00:00
756288534030475264,16273,41135,2016-07-22 00:43:32+00:00
756275833623502848,1402,5966,2016-07-21 23:53:04+00:00
755955933503782912,2624,6816,2016-07-21 02:41:54+00:00
755206590534418437,4899,15267,2016-07-19 01:04:16+00:00
755110668769038337,10166,19691,2016-07-18 18:43:07+00:00
754874841593970688,7227,0,2016-07-18 03:06:01+00:00
754856583969079297,2309,6426,2016-07-18 01:53:28+00:00
754747087846248448,476,2411,2016-07-17 18:38:22+00:00
754482103782404096,1789,4932,2016-07-17 01:05:25+00:00
754449512966619136,671,3501,2016-07-16 22:55:55+00:00
754120377874386944,2159,7370,2016-07-16 01:08:03+00:00
753655901052166144,1989,5446,2016-07-14 18:22:23+00:00
753420520834629632,3232,7328,2016-07-14 02:47:04+00:00
753398408988139520,1727,5353,2016-07-14 01:19:12+00:00
753375668877008896,2127,7130,2016-07-13 23:48:51+00:00
753298634498793472,5198,0,2016-07-13 18:42:44+00:00
753294487569522689,956,3122,2016-07-13 18:26:16+00:00
753039830821511168,19141,34533,2016-07-13 01:34:21+00:00
753026973505581056,876,3648,2016-07-13 00:43:15+00:00
752932432744185856,6286,11722,2016-07-12 18:27:35+00:00
752917284578922496,1439,6492,2016-07-12 17:27:23+00:00
752701944171524096,2612,0,2016-07-12 03:11:42+00:00
752682090207055872,1456,5592,2016-07-12 01:52:49+00:00
752660715232722944,1419,4067,2016-07-12 00:27:52+00:00
752568224206688256,2079,5102,2016-07-11 18:20:21+00:00
752519690950500352,3149,6848,2016-07-11 15:07:30+00:00
752334515931054080,1006,3589,2016-07-11 02:51:40+00:00
752309394570878976,14873,0,2016-07-11 01:11:51+00:00
752173152931807232,1668,5535,2016-07-10 16:10:29+00:00
751950017322246144,830,2844,2016-07-10 01:23:49+00:00
751937170840121344,1195,4825,2016-07-10 00:32:46+00:00
751830394383790080,1784,5433,2016-07-09 17:28:29+00:00
751793661361422336,2613,5389,2016-07-09 15:02:31+00:00
751598357617971201,2829,7394,2016-07-09 02:06:27+00:00
751583847268179968,1002,4094,2016-07-09 01:08:47+00:00
751538714308972544,1144,4705,2016-07-08 22:09:27+00:00
751456908746354688,921,3004,2016-07-08 16:44:23+00:00
751251247299190784,5379,11717,2016-07-08 03:07:09+00:00
751205363882532864,1663,5893,2016-07-08 00:04:50+00:00
751132876104687617,1181,4719,2016-07-07 19:16:47+00:00
750868782890057730,1243,4455,2016-07-07 01:47:22+00:00
750719632563142656,4582,12232,2016-07-06 15:54:42+00:00
750506206503038976,1050,4129,2016-07-06 01:46:38+00:00
750429297815552001,3908,12276,2016-07-05 20:41:01+00:00
750383411068534784,1038,4260,2016-07-05 17:38:41+00:00
